#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
473000,945.9999999914538,-7046.618328482889,-5469.5985173487725,302.02529718811354,1.26e+03
473500,946.9999999914302,-7145.055751371432,-5606.3281165973585,294.6917140184737,1.26e+03
474000,947.9999999914065,-7070.134385593366,-5466.659706661083,307.09184058370164,1.26e+03
474500,948.9999999913829,-7109.734391583417,-5464.885251002175,315.0157322097293,1.26e+03
475000,949.9999999913592,-7175.1590779958515,-5392.539002229988,341.40113799172485,1.26e+03
475500,950.9999999913356,-6962.851177001315,-5308.173573500939,316.89804491949724,1.26e+03
476000,951.9999999913119,-6937.148164418199,-5349.292279168578,304.1005840564085,1.26e+03
476500,952.9999999912883,-6932.394500867427,-5408.818201471709,291.7899834643385,1.26e+03
477000,953.9999999912646,-7055.867670440216,-5374.491773316491,322.0112083744374,1.26e+03
477500,954.999999991241,-7185.010163614337,-5575.824360971459,308.1856149445515,1.26e+03
478000,955.9999999912174,-7159.045905330628,-5574.797963526882,303.409603395427,1.26e+03
478500,956.9999999911937,-7170.594034710427,-5564.440556343932,307.604874845867,1.26e+03
479000,957.9999999911701,-7063.180726208016,-5481.694340392281,302.88071988864283,1.26e+03
479500,958.9999999911464,-7080.727239231175,-5399.085131880464,322.06219202242477,1.26e+03
480000,959.9999999911228,-7019.626704582319,-5396.4233971952035,310.8701982366089,1.26e+03
480500,960.9999999910991,-7081.671177570694,-5376.2268974007275,326.62070058947245,1.26e+03
481000,961.9999999910755,-7029.868115862499,-5438.819400893545,304.71206359397934,1.26e+03
481500,962.9999999910518,-7060.629941549707,-5495.507542018264,299.74674669071516,1.26e+03
482000,963.9999999910282,-7101.465605982834,-5610.570290618612,285.5310361481255,1.26e+03
482500,964.9999999910045,-7094.896821065529,-5486.208082350919,308.09041900624015,1.26e+03
483000,965.9999999909809,-7118.433312376546,-5582.554172687263,294.14618024112445,1.26e+03
483500,966.9999999909572,-7137.430788293178,-5492.5589903804885,315.0200714622966,1.26e+03
484000,967.9999999909336,-7035.874694374249,-5385.423220880797,316.08867133884524,1.26e+03
484500,968.9999999909099,-7109.866373557844,-5461.943960803794,315.6043145057658,1.26e+03
485000,969.9999999908863,-7054.339494865569,-5430.1578687833035,311.05756239815025,1.26e+03
485500,970.9999999908626,-7045.763135319377,-5388.808655890461,317.3341042030414,1.26e+03
486000,971.999999990839,-7109.85431121468,-5409.803293866478,325.58780183001676,1.26e+03
486500,972.9999999908154,-7046.9380338059655,-5450.41833786271,305.7598466611342,1.26e+03
487000,973.9999999907917,-7047.8023493012615,-5440.388214797995,307.84631128291903,1.26e+03
487500,974.9999999907681,-7035.488422447306,-5413.214973320482,310.6921150474032,1.26e+03
488000,975.9999999907444,-6912.858502885541,-5371.809426672277,295.13630833214444,1.26e+03
488500,976.9999999907208,-7022.205999010463,-5383.634822744625,313.81339852646835,1.26e+03
489000,977.9999999906971,-7127.567744115559,-5448.29885394526,321.60768180058403,1.26e+03
489500,978.9999999906735,-7111.39594047181,-5468.099366219538,314.718390157587,1.26e+03
490000,979.9999999906498,-7064.800447866343,-5414.809073795948,316.00055471278665,1.26e+03
490500,980.9999999906262,-7031.438690753008,-5289.858950665248,333.5412369984931,1.26e+03
491000,981.9999999906025,-6923.042313647424,-5362.498489047409,298.8698740955838,1.26e+03
491500,982.9999999905789,-7081.5183000728675,-5442.847691108772,313.8324415277227,1.26e+03
492000,983.9999999905552,-7064.362473078947,-5452.319919763083,308.732729803166,1.26e+03
492500,984.9999999905316,-7147.696800974824,-5415.99518218875,331.6494138896532,1.26e+03
493000,985.999999990508,-7034.550695254466,-5360.739462517844,320.56245041114965,1.26e+03
493500,986.9999999904843,-7049.227761960208,-5346.215369676779,326.1549539599918,1.26e+03
494000,987.9999999904607,-7086.774950400129,-5500.682582910435,303.76284132687636,1.26e+03
494500,988.999999990437,-7079.352405783466,-5501.084411524396,302.2643448377357,1.26e+03
495000,989.9999999904134,-7074.133470660239,-5534.2763688748255,294.90802557483823,1.26e+03
495500,990.9999999903897,-7118.589287360579,-5509.913347982643,308.0879677222198,1.26e+03
496000,991.9999999903661,-7140.573202651673,-5550.295510341065,304.56440004157406,1.26e+03
496500,992.9999999903424,-7092.2995810665825,-5493.513408055513,306.19391439138315,1.26e+03
497000,993.9999999903188,-7050.680728385497,-5535.535369962009,290.1753192510321,1.26e+03
497500,994.9999999902951,-7143.437547827666,-5453.817778473883,323.59004583905596,1.26e+03
498000,995.9999999902715,-7135.557818610451,-5503.770735277427,312.5141328674585,1.26e+03
498500,996.9999999902478,-7122.28231963711,-5505.419884622675,309.65581662309353,1.26e+03
499000,997.9999999902242,-7137.662724233068,-5461.290984787604,321.05282966588703,1.26e+03
499500,998.9999999902005,-7069.212896296371,-5404.82091215543,318.75850899182564,1.26e+03
500000,999.9999999901769,-7122.224396324738,-5472.166409216017,316.0133122080033,1.25e+03
